Time,strategy,avg_collateral
7.95,Opportunistic,4.915145148583855
7.95,Aggressive,4.888020954524889
8.0,Progressive,4.884292463128425
8.0,Conservative,4.973950927560828
8.0,Balanced,4.923676902810618
8.0,Opportunistic,4.914703119892209
8.0,Aggressive,4.887431601717211
8.05,Aggressive,4.886980133648326
8.05,Opportunistic,4.914199007953301
8.05,Conservative,4.973890407040306
8.05,Balanced,4.923374652934052
8.05,Progressive,4.883778638923983
8.1,Balanced,4.923049518250763
8.1,Opportunistic,4.913438005827846
8.1,Conservative,4.973710367000267
8.1,Aggressive,4.886269399642014
8.1,Progressive,4.882927880429375
8.15,Conservative,4.973590286920187
8.15,Progressive,4.8823781130651485
8.15,Balanced,4.9227287963252255
8.15,Opportunistic,4.912753352234809
8.15,Aggressive,4.885714061634099
8.2,Progressive,4.882063999158092
8.2,Balanced,4.922501674440086
8.2,Conservative,4.973490246840026
8.2,Opportunistic,4.91222724127294
8.2,Aggressive,4.885041515400808
8.25,Balanced,4.922060711953347
8.25,Conservative,4.973270186779966
8.25,Progressive,4.881333580705275
8.25,Aggressive,4.884488393753365
8.25,Opportunistic,4.911744433172327
8.3,Aggressive,4.883928695841914
8.3,Progressive,4.880525268277417
8.3,Balanced,4.921596674098814
8.3,Conservative,4.973070026499446
8.3,Opportunistic,4.911303631287312
8.35,Opportunistic,4.9107206222617945
8.35,Balanced,4.921234300752789
8.35,Aggressive,4.883159206647506
8.35,Conservative,4.972790026499446
8.35,Progressive,4.879835043192024
8.4,Opportunistic,4.910258349779969
8.4,Aggressive,4.882611362928303
8.4,Progressive,4.879377939647135
8.4,Conservative,4.972589926359225
8.4,Balanced,4.9208118161000645
8.45,Aggressive,4.881864485120359
8.45,Conservative,4.972409866299165
8.45,Progressive,4.878709607854153
8.45,Opportunistic,4.909755832652074
8.45,Balanced,4.9205461885432245
8.5,Balanced,4.920044643021676
8.5,Conservative,4.972129746138924
8.5,Progressive,4.878060927524601
8.5,Opportunistic,4.909371395334187
8.5,Aggressive,4.88127925299388
8.55,Aggressive,4.880668534536169
8.55,Conservative,4.971969025378083
8.55,Opportunistic,4.908790232284956
8.55,Progressive,4.87718849467435
8.55,Balanced,4.919718850048203
8.6,Progressive,4.876439139356412
8.6,Conservative,4.971848985338043
8.6,Opportunistic,4.908287263622859
8.6,Balanced,4.919277907621241
8.6,Aggressive,4.880020212543126
8.65,Conservative,4.971728925277983
8.65,Balanced,4.918714477292778
8.65,Aggressive,4.879543532465906
8.65,Opportunistic,4.907684110515034
8.65,Progressive,4.8758508938321174
8.7,Opportunistic,4.907321733567643
8.7,Aggressive,4.879008421718818
8.7,Progressive,4.875141951685334
8.7,Conservative,4.971508865217923
8.7,Balanced,4.9183307034313835
8.75,Aggressive,4.878324314441442
8.75,Progressive,4.8745082899155845
8.75,Conservative,4.9714288652179235
8.75,Balanced,4.917966296394125
8.75,Opportunistic,4.906760530116199
8.8,Opportunistic,4.906416089257223
8.8,Balanced,4.9177257349098324
8.8,Progressive,4.873978585322671
8.8,Conservative,4.971368845197903
8.8,Aggressive,4.877574185773116
8.85,Conservative,4.971248805117742
8.85,Aggressive,4.876759369111326
8.85,Balanced,4.9172393491141175
8.85,Opportunistic,4.905752803844303
8.85,Progressive,4.873386939431459
8.9,Opportunistic,4.905350208789014
8.9,Conservative,4.971008705017643
8.9,Balanced,4.916696195439398
8.9,Aggressive,4.876083003901482
8.9,Progressive,4.872619255839125
8.95,Balanced,4.916171007913448
8.95,Conservative,4.970828644957583
8.95,Progressive,4.872085447251673
8.95,Opportunistic,4.904804206844614
8.95,Aggressive,4.875567318929261
9.0,Opportunistic,4.904363525360802
9.0,Balanced,4.915828509959293
9.0,Aggressive,4.875135419582453
9.0,Progressive,4.871526675856539
9.0,Conservative,4.970588564877502
9.05,Opportunistic,4.903842562671284
9.05,Conservative,4.970468544857483
9.05,Aggressive,4.874687539116417
9.05,Balanced,4.915225112012232
9.05,Progressive,4.870907016845493
9.1,Progressive,4.8702910625692075
9.1,Balanced,4.914858711111741
9.1,Opportunistic,4.903321660042188
9.1,Conservative,4.970408464737282
9.1,Aggressive,4.873692895102612
9.15,Balanced,4.914415195431015
9.15,Opportunistic,4.902698462898221
9.15,Progressive,4.869621902915315
9.15,Aggressive,4.873085448253291
9.15,Conservative,4.970148304537002
9.2,Opportunistic,4.901997058804044
9.2,Aggressive,4.8722638519028525
9.2,Balanced,4.9139938099473275
9.2,Progressive,4.868964136637518
9.2,Conservative,4.969908244476942
9.25,Progressive,4.868334798776164
9.25,Balanced,4.913470693367059
9.25,Aggressive,4.87173239755904
9.25,Opportunistic,4.9016928515221565
9.25,Conservative,4.969788144296602
9.3,Progressive,4.867616721096857
9.3,Balanced,4.912965712655048
9.3,Aggressive,4.871243919838807
9.3,Opportunistic,4.901367936141145
9.3,Conservative,4.9696080241363605
9.35,Balanced,4.912502201522284
9.35,Aggressive,4.870547970173237
9.35,Conservative,4.969367904016241
9.35,Opportunistic,4.900746310378428
9.35,Progressive,4.866844655921785
9.4,Conservative,4.96924788399622
9.4,Balanced,4.9121795632686
9.4,Opportunistic,4.899983080812576
9.4,Aggressive,4.870013684004185
9.4,Progressive,4.866408475697234
9.45,Progressive,4.865695086350595
9.45,Opportunistic,4.899658233682802
9.45,Aggressive,4.8694897400056165
9.45,Balanced,4.911833583355176
9.45,Conservative,4.96908776379586
9.5,Conservative,4.96900776379586
9.5,Opportunistic,4.898970734573496
9.5,Aggressive,4.868741018326997
9.5,Balanced,4.911452519841942
9.5,Progressive,4.865267077868303
9.55,Balanced,4.910947629339749
9.55,Aggressive,4.867929791809684
9.55,Opportunistic,4.898427335378599
9.55,Conservative,4.968967041630809
9.55,Progressive,4.864668066573629
9.6,Balanced,4.910719532179961
9.6,Aggressive,4.8672505998526665
9.6,Opportunistic,4.897844141828324
9.6,Conservative,4.968726921430449
9.6,Progressive,4.863975595344335
9.65,Opportunistic,4.897220911576675
9.65,Balanced,4.910376994751689
9.65,Aggressive,4.866517348383336
9.65,Progressive,4.863446590557295
9.65,Conservative,4.96858627962632
9.7,Progressive,4.862796151972756
9.7,Opportunistic,4.896918560956635
9.7,Balanced,4.910092018716886
9.7,Aggressive,4.865798897433295
9.7,Conservative,4.9685062596063
9.75,Conservative,4.968385478825518
9.75,Balanced,4.909559736839323
9.75,Aggressive,4.865148274576209
9.75,Opportunistic,4.896435282565717
9.75,Progressive,4.862198758766715
9.8,Aggressive,4.864434782773672
9.8,Balanced,4.908957647995724
9.8,Opportunistic,4.8958722628842875
9.8,Progressive,4.861463271032773
9.8,Conservative,4.9681853185851175
9.85,Opportunistic,4.895346394477271
9.85,Progressive,4.861001268429542
9.85,Aggressive,4.863616787877558
9.85,Balanced,4.9083484637088075
9.85,Conservative,4.968065258484938
9.9,Progressive,4.8602993082218005
9.9,Conservative,4.967825118224437
9.9,Opportunistic,4.894642240571443
9.9,Aggressive,4.862963467231375
9.9,Balanced,4.908063463269744
9.95,Opportunistic,4.894154917967294
9.95,Progressive,4.859850344072139
9.95,Conservative,4.967665098204417
9.95,Aggressive,4.862524049503777
9.95,Balanced,4.907616459818885
10.0,Opportunistic,4.893569148392756
10.0,Conservative,4.9674450180842165
10.0,Balanced,4.907133201889663
10.0,Progressive,4.859315361252255
10.0,Aggressive,4.861988678505146
10.05,Progressive,4.8584542032796785
10.05,Opportunistic,4.892925746640329
10.05,Conservative,4.967365018084217
10.05,Aggressive,4.861427812228002
10.05,Balanced,4.906927210409547
10.1,Aggressive,4.8608541253921285
10.1,Opportunistic,4.892404682924797
10.1,Balanced,4.906501989141414
10.1,Conservative,4.967264978044176
10.1,Progressive,4.857892818416339
10.15,Balanced,4.9060181142800126
10.15,Aggressive,4.859938607505089
10.15,Progressive,4.85711879294414
10.15,Conservative,4.96714445660089
10.15,Opportunistic,4.891803217642108
10.2,Aggressive,4.8593794833321295
10.2,Opportunistic,4.89133968608667
10.2,Progressive,4.8562695579230475
10.2,Conservative,4.967003715820029
10.2,Balanced,4.905616446500092
10.25,Opportunistic,4.8908359689975365
10.25,Conservative,4.966703575599649
10.25,Aggressive,4.8588334117426015
10.25,Progressive,4.8558315670728485
10.25,Balanced,4.905295482479941
10.3,Opportunistic,4.890151922333929
10.3,Conservative,4.966563555579628
10.3,Aggressive,4.858122400587062
10.3,Progressive,4.855163221448829
10.3,Balanced,4.90479192239616
10.35,Aggressive,4.857425959871338
10.35,Progressive,4.854480987177462
10.35,Balanced,4.9042885977170085
10.35,Opportunistic,4.889606420921432
10.35,Conservative,4.9663834554394075
10.4,Balanced,4.903584270896375
10.4,Progressive,4.853844102176762
10.4,Opportunistic,4.889098421687886
10.4,Conservative,4.966222773434758
10.4,Aggressive,4.856996030267074
10.45,Balanced,4.90309822037347
10.45,Progressive,4.8533690563093685
10.45,Conservative,4.966182773434758
10.45,Opportunistic,4.888514870030125
10.45,Aggressive,4.856362323594694
10.5,Aggressive,4.855865084266628
10.5,Conservative,4.965962633214377
10.5,Opportunistic,4.887908383713659
10.5,Progressive,4.8526805483248205
10.5,Balanced,4.902751372043482
10.55,Conservative,4.965722553094177
10.55,Aggressive,4.855285895009429
10.55,Opportunistic,4.887344707670836
10.55,Progressive,4.8520896515746506
10.55,Balanced,4.902348056840871
10.6,Aggressive,4.854794722612219
10.6,Conservative,4.965582472973977
10.6,Progressive,4.851659982146593
10.6,Opportunistic,4.886620067169458
10.6,Balanced,4.901982694515748
10.65,Opportunistic,4.886056013565782
10.65,Conservative,4.965402412873796
10.65,Progressive,4.851036914263425
10.65,Aggressive,4.85426402675382
10.65,Balanced,4.901615689524651
10.7,Balanced,4.901212490240969
10.7,Aggressive,4.8534655490533885
10.7,Progressive,4.850500118110109
10.7,Opportunistic,4.885469583933143
10.7,Conservative,4.965242392853776
10.75,Progressive,4.84979389545808
10.75,Balanced,4.900804494893845
10.75,Conservative,4.965102332753595
10.75,Aggressive,4.852919481283146
10.75,Opportunistic,4.8850684996743325
10.8,Aggressive,4.852403159337549
10.8,Progressive,4.849153950868182
10.8,Opportunistic,4.8846073153167575
10.8,Conservative,4.964942192493094
10.8,Balanced,4.900296176532267
10.85,Opportunistic,4.884005367621885
10.85,Aggressive,4.85162650557809
10.85,Balanced,4.899991210449986
10.85,Progressive,4.848448787426327
10.85,Conservative,4.964661992172533
10.9,Conservative,4.964481851912032
10.9,Opportunistic,4.88355966696054
10.9,Aggressive,4.851081435642204
10.9,Progressive,4.847833459487683
10.9,Balanced,4.899304742533907
10.95,Conservative,4.964281711651532
10.95,Aggressive,4.85046600673714
10.95,Balanced,4.898837204656722
10.95,Progressive,4.8472996316733745
10.95,Opportunistic,4.883133750402216
11.0,Progressive,4.846547768128242
11.0,Opportunistic,4.882546651663559
11.0,Balanced,4.898335012757608
11.0,Conservative,4.964121611511311
11.0,Aggressive,4.849847507832191
11.05,Aggressive,4.84905083922977
11.05,Conservative,4.96394143117065
11.05,Opportunistic,4.882082860224211
11.05,Progressive,4.845946437757652
11.05,Balanced,4.897951366566824
11.1,Aggressive,4.848497154825352
11.1,Balanced,4.8975077900966975
11.1,Progressive,4.845466347219111
11.1,Opportunistic,4.881551546620185
11.1,Conservative,4.963680350009328
11.15,Opportunistic,4.881025046338577
11.15,Aggressive,4.847864024831443
11.15,Conservative,4.963520269889128
11.15,Progressive,4.844732907191551
11.15,Balanced,4.896945761353644
11.2,Opportunistic,4.8805612789850965
11.2,Balanced,4.89650172058918
11.2,Progressive,4.84427281711653
11.2,Aggressive,4.847246449834057
11.2,Conservative,4.963300169708787
11.25,Aggressive,4.8465236783182295
11.25,Progressive,4.843600732547976
11.25,Conservative,4.9632001296286266
11.25,Balanced,4.895997329305056
11.25,Opportunistic,4.879798687629787
11.3,Progressive,4.843146952034277
11.3,Balanced,4.895374473444566
11.3,Aggressive,4.845827256706927
11.3,Opportunistic,4.879417462545641
11.3,Conservative,4.963060049508427
11.35,Balanced,4.894966615267633
11.35,Progressive,4.842652192970693
11.35,Aggressive,4.845252109649679
11.35,Opportunistic,4.878969179021675
11.35,Conservative,4.962818986441351
11.4,Aggressive,4.844695681918511
11.4,Progressive,4.842082097940658
11.4,Opportunistic,4.878542623227477
11.4,Conservative,4.962718926341171
11.4,Balanced,4.894420166623899
11.45,Aggressive,4.843837037094489
11.45,Progressive,4.841549865501017
11.45,Opportunistic,4.878156453284813
11.45,Conservative,4.96255886628111
11.45,Balanced,4.894036435770524
11.5,Progressive,4.841324568983843
11.5,Opportunistic,4.877760481597661
11.5,Balanced,4.893786661621489
11.5,Conservative,4.962397783194016
11.5,Aggressive,4.843096494724978
11.55,Balanced,4.8934602089178165
11.55,Progressive,4.84064514090931
11.55,Aggressive,4.842564663798649
11.55,Conservative,4.962277763173996
11.55,Opportunistic,4.877376743631547
11.6,Balanced,4.893092569149727
11.6,Progressive,4.840006327372291
11.6,Aggressive,4.842044932084416
11.6,Conservative,4.962076940748363
11.6,Opportunistic,4.876829598592482
11.65,Balanced,4.8927221185295595
11.65,Progressive,4.83918964365291
11.65,Aggressive,4.84146547254395
11.65,Opportunistic,4.876260783423438
11.65,Conservative,4.961896860628164
11.7,Progressive,4.838610810155358
11.7,Conservative,4.9617962589041955
11.7,Balanced,4.892195315540733
11.7,Aggressive,4.840875782398929
11.7,Opportunistic,4.8757287795298865
11.75,Progressive,4.837903470611084
11.75,Conservative,4.961615236037641
11.75,Balanced,4.891809097472123
11.75,Aggressive,4.84051137496019
11.75,Opportunistic,4.875061937229375
11.8,Opportunistic,4.874678487742078
11.8,Conservative,4.96141509577714
11.8,Progressive,4.83740936233944
11.8,Balanced,4.891364082865456
11.8,Aggressive,4.840042707869337
11.85,Opportunistic,4.8742766981872885
11.85,Conservative,4.96131501561682
11.85,Progressive,4.836631562476137
11.85,Balanced,4.891057969279365
11.85,Aggressive,4.8394408625194645
11.9,Aggressive,4.8389160555776485
11.9,Conservative,4.961194134695818
11.9,Progressive,4.836015720359405
11.9,Opportunistic,4.873887946714802
11.9,Balanced,4.890591360783691
11.95,Balanced,4.890200190339993
11.95,Progressive,4.835641707981632
11.95,Conservative,4.961074054535497
11.95,Opportunistic,4.8734008261199895
11.95,Aggressive,4.838139271013247
12.0,Progressive,4.835240969544893
12.0,Opportunistic,4.872898795963756
12.0,Conservative,4.960993273634355
12.0,Aggressive,4.837613396046267
12.0,Balanced,4.889798057172178
12.05,Opportunistic,4.872276686374945
12.05,Aggressive,4.837117194676352
12.05,Balanced,4.889271230814427
12.05,Conservative,4.960673073353915
12.05,Progressive,4.834631019865831
12.1,Aggressive,4.83665584837867
12.1,Opportunistic,4.871654234714578
12.1,Balanced,4.888980434803154
12.1,Conservative,4.9605122324328335
12.1,Progressive,4.834233692524425
12.15,Progressive,4.833769010673766
12.15,Balanced,4.888572064297116
12.15,Conservative,4.960292072232552
12.15,Aggressive,4.8360694976726695
12.15,Opportunistic,4.871212426230285
12.2,Balanced,4.888109709449891
12.2,Aggressive,4.835398275968996
12.2,Conservative,4.960071911952032
12.2,Opportunistic,4.870647602850258
12.2,Progressive,4.8334423306284835
12.25,Conservative,4.9599118118118115
12.25,Aggressive,4.83481551868089
12.25,Progressive,4.832771660104229
12.25,Opportunistic,4.869922361744576
12.25,Balanced,4.887725669097112
12.3,Progressive,4.832111443325115
12.3,Opportunistic,4.869540673298345
12.3,Conservative,4.959671651571411
12.3,Aggressive,4.834242176477814
12.3,Balanced,4.887260665268325
12.35,Conservative,4.95951153137105
12.35,Aggressive,4.8335403180158245
12.35,Progressive,4.831579337799376
12.35,Opportunistic,4.868958160405935
12.35,Balanced,4.886896159159732
12.4,Conservative,4.95943149129089
12.4,Aggressive,4.832853612705941
12.4,Opportunistic,4.868534055605372
12.4,Balanced,4.886688181595441
12.4,Progressive,4.831057431546119
12.45,Progressive,4.830410182348723
12.45,Balanced,4.886281802212708
12.45,Aggressive,4.832234266933997
12.45,Opportunistic,4.8679318250495545
12.45,Conservative,4.959211310990349
12.5,Conservative,4.959071310990349
12.5,Opportunistic,4.867384605716121
12.5,Aggressive,4.831728700294722
12.5,Progressive,4.829650926591898
12.5,Balanced,4.885692474174374
12.55,Progressive,4.828997393815079
12.55,Conservative,4.958871230830028
12.55,Aggressive,4.831171390819891
12.55,Balanced,4.885274851891924
12.55,Opportunistic,4.8667571686144875
12.6,Conservative,4.958630990429308
12.6,Aggressive,4.830587061780248
12.6,Progressive,4.828676074825721
12.6,Balanced,4.885008731171345
12.6,Opportunistic,4.866214917594045
12.65,Opportunistic,4.865819963221409
12.65,Balanced,4.884403378398544
12.65,Progressive,4.828176613257629
12.65,Aggressive,4.829900070757167
12.65,Conservative,4.958350850208927
12.7,Opportunistic,4.865177753169475
12.7,Progressive,4.827595660519594
12.7,Aggressive,4.829204161409286
12.7,Balanced,4.883860339165298
12.7,Conservative,4.958310850208926
12.75,Aggressive,4.8286192977631535
12.75,Progressive,4.8270006108866985
12.75,Balanced,4.883390593858611
12.75,Opportunistic,4.86455254166009
12.75,Conservative,4.958049728927324
12.8,Conservative,4.957889628787104
12.8,Progressive,4.8262146847096306
12.8,Opportunistic,4.864050531160129
12.8,Balanced,4.882903313836188
12.8,Aggressive,4.828067584234454
12.85,Progressive,4.825474581180405
12.85,Conservative,4.957768503366714
12.85,Aggressive,4.82754622497506
12.85,Balanced,4.882348207319912
12.85,Opportunistic,4.863605621733624
12.9,Opportunistic,4.86313829315913
12.9,Progressive,4.824755556026113
12.9,Balanced,4.881961456448517
12.9,Conservative,4.957587317886265
12.9,Aggressive,4.8270894226157965
12.95,Progressive,4.824211514123687
12.95,Conservative,4.957367177625764
12.95,Balanced,4.881415671591825
12.95,Opportunistic,4.862593231223468
12.95,Aggressive,4.826502114535305
13.0,Progressive,4.823663977529304
13.0,Balanced,4.8812096887331355
13.0,Aggressive,4.825859716416807
13.0,Opportunistic,4.8621082425732745
13.0,Conservative,4.9571869973252225
13.05,Opportunistic,4.861420729324626
13.05,Progressive,4.823274654732191
13.05,Conservative,4.956846817064801
13.05,Aggressive,4.825298326917741
13.05,Balanced,4.88074476874511
13.1,Aggressive,4.824692828435556
13.1,Balanced,4.8801865914617055
13.1,Progressive,4.822652417449554
13.1,Conservative,4.9567667168041
13.1,Opportunistic,4.8608325137756765
13.15,Balanced,4.879859223197653
13.15,Conservative,4.956586616623759
13.15,Progressive,4.82191726406051
13.15,Aggressive,4.824099859215023
